AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
87,0.0722541674,1889,'3 3BR','1940-1959',0
53,0.0511578947,616,'2 2BR','-5',76000
73,0.2791563275,616,'2 2BR','1940-1959',0
29,0.41241379310000004,616,'2 2BR','1960-1979',7200
44,0.29775,523,'2 2BR','1960-1979',16000
31,0.2687142857,722,'4 4BR+','1940-1959',56000
60,0.9912,663,'2 2BR','-5',5000
56,0.1470868825,836,'3 3BR','-5',72000
64,0.20232715769999998,1395,'4 4BR+','-5',20000
76,0.1981453784,591,'2 2BR','1960-1979',5000
32,0.19632,1006,'3 3BR','1940-1959',50000
87,0.1533913043,837,'2 2BR','1940-1959',0
46,0.07255813950000001,668,'3 3BR','1960-1979',77400
38,0.0869565217,972,'3 3BR','1940-1959',138000
29,0.1299,523,'2 2BR','1960-1979',40000
28,0.0702439024,746,'2 2BR','1960-1979',82000
54,0.1224,516,'2 2BR','1940-1959',55000
28,0.1882622902,663,'2 2BR','1940-1959',40093
28,0.12584371460000002,836,'3 3BR','-5',88000
-9,-9.0,679,'1 1BR','1940-1959',-9
26,0.6920000000000001,1008,'3 3BR','1940-1959',15000
45,0.3228,1008,'3 3BR','1960-1979',0
68,0.08239028429999999,788,'3 3BR','1960-1979',19000
-9,-9.0,601,'2 2BR','1940-1959',-9
57,0.0447437186,1008,'3 3BR','1960-1979',188000
50,0.0412348993,1229,'3 3BR','1960-1979',74500
87,0.2271818787,1229,'3 3BR','1940-1959',0
78,0.3534246575,781,'3 3BR','1940-1959',0
23,0.6318681319,599,'2 2BR','1940-1959',15000
59,0.19705578510000002,876,'4 4BR+','1960-1979',56000
35,0.0803533569,1242,'3 3BR','-5',56000
82,0.31270588239999997,438,'1 1BR','1940-1959',0
69,0.2228013029,712,'3 3BR','1960-1979',0
39,2.8480000000000003,813,'3 3BR','1940-1959',0
46,0.0562025316,504,'2 2BR','1940-1959',55300
76,0.2335,1125,'4 4BR+','1960-1979',0
50,0.2688,995,'3 3BR','1960-1979',55000
52,0.18826086960000002,995,'3 3BR','1960-1979',55000
53,0.2378,694,'2 2BR','1960-1979',60000
42,0.602747939,1428,'3 3BR','1940-1959',60000
40,0.05656,1428,'3 3BR','-5',150000
64,0.3927893738,1137,'4 4BR+','1960-1979',0
78,0.1213714286,691,'2 2BR','1940-1959',6000
59,0.2086,691,'2 2BR','1940-1959',60000
55,0.0733660829,1057,'2 2BR','1940-1959',0
84,3.0518918919,1057,'2 2BR','1960-1979',0
60,0.1206382979,788,'3 3BR','1960-1979',75000
22,3.904,600,'1 1BR','1960-1979',1500
23,0.1515909091,604,'2 2BR','1960-1979',52800
33,0.136875,787,'3 3BR','1940-1959',38000
38,0.1598680956,787,'3 3BR','1940-1959',25000
58,0.33834146340000004,822,'4 4BR+','1960-1979',41000
66,0.2363451777,797,'3 3BR','1960-1979',300
24,0.4174285714,465,'1 1BR','-5',14000
65,0.1244571429,759,'3 3BR','-5',0
50,0.1928275862,487,'1 1BR','1960-1979',29000
51,0.163902439,977,'4 4BR+','1960-1979',102500
38,0.0545253563,1328,'4 4BR+','1960-1979',499364
42,0.24015789469999999,1121,'3 3BR','1960-1979',76000
71,0.2401468788,779,'2 2BR','1960-1979',0
92,0.0964705882,779,'2 2BR','1940-1959',0
33,0.3315789474,779,'2 2BR','1960-1979',19000
75,0.3525,476,'2 2BR','-5',0
36,0.1353620147,546,'2 2BR','-5',25000
44,0.6563265306,621,'2 2BR','1960-1979',8000
82,0.12147773220000001,859,'3 3BR','1960-1979',0
34,0.2305,696,'2 2BR','-5',48000
71,0.1868544601,608,'2 2BR','1960-1979',16200
24,0.1424,837,'3 3BR','1940-1959',60000
35,0.40253333329999996,1437,'2 2BR','1940-1959',90000
77,0.3024,1873,'3 3BR','1940-1959',0
39,0.1962666667,1149,'1 1BR','1940-1959',45000
-9,-9.0,800,'4 4BR+','-5',-9
61,0.09415384619999999,712,'3 3BR','1940-1959',39000
63,0.0810191083,813,'3 3BR','1940-1959',0
48,0.20903225809999998,712,'3 3BR','1940-1959',54000
69,0.08758109359999999,548,'2 2BR','1960-1979',0
46,0.24936,736,'3 3BR','1940-1959',50000
57,0.11895145630000001,736,'3 3BR','1940-1959',0
44,0.1136,561,'2 2BR','1960-1979',15000
56,0.119205298,972,'3 3BR','1940-1959',36000
45,0.18946153850000005,957,'3 3BR','1960-1979',52000
46,0.36046875,957,'3 3BR','1960-1979',22000
58,0.0205309735,774,'3 3BR','1960-1979',67800
27,0.28006153850000004,788,'2 2BR','1940-1959',55000
85,0.7434782609,691,'1 1BR','-5',0
51,0.1239087948,655,'2 2BR','-5',21000
27,0.17984,846,'3 3BR','1960-1979',75000
-9,-9.0,655,'2 2BR','1960-1979',-9
33,0.4362,797,'3 3BR','1960-1979',20000
74,0.1460769231,797,'3 3BR','1960-1979',0
37,0.1760458453,827,'3 3BR','1940-1959',154500
49,0.1112389381,827,'3 3BR','1940-1959',135000
89,0.1742857143,1577,'3 3BR','1960-1979',0
92,0.31424973359999997,1577,'3 3BR','1940-1959',0
83,0.292173913,503,'1 1BR','1960-1979',0
81,0.17788235289999998,866,'3 3BR','1940-1959',0
-9,-9.0,1290,'3 3BR','-5',-9
35,0.4095899054,1310,'4 4BR+','1940-1959',31700
77,0.46683870969999997,1168,'3 3BR','1940-1959',5000
34,0.21356521739999998,741,'2 2BR','-5',69000
77,0.2494845361,759,'3 3BR','1960-1979',0
86,0.6501301322999999,694,'2 2BR','1940-1959',0
66,0.1915072329,1725,'3 3BR','1940-1959',2500
86,0.1480519481,813,'3 3BR','1940-1959',0
62,0.1224137931,484,'1 1BR','1940-1959',0
81,0.0831192661,576,'2 2BR','1940-1959',0
82,0.2083870968,1537,'3 3BR','1940-1959',0
57,0.4086857143,2000,'4 4BR+','1960-1979',35000
66,3.0990291262,503,'1 1BR','1960-1979',0
67,0.2958974359,657,'3 3BR','1990-1999',0
41,0.2353484079,711,'3 3BR','1940-1959',0
42,0.4704132231,1006,'3 3BR','-5',4000
27,0.1290666667,1132,'4 4BR+','1940-1959',45000
75,0.2812417553,836,'3 3BR','-5',0
63,0.1089,836,'3 3BR','-5',0
23,0.2436923077,694,'2 2BR','1960-1979',13000
80,0.0324137931,960,'4 4BR+','1960-1979',42000
-9,-9.0,608,'2 2BR','1960-1979',-9
70,0.3445575568,960,'4 4BR+','1940-1959',0
32,0.8502415459,791,'3 3BR','2000-2009',3105
35,0.0614527534,791,'3 3BR','1960-1979',43920
38,0.11674576269999999,857,'3 3BR','1960-1979',88500
32,0.3531428571,857,'3 3BR','1940-1959',0
64,0.6037155462,983,'3 3BR','-5',0
60,0.2234666667,983,'3 3BR','1960-1979',45000
42,0.486885451,734,'2 2BR','-5',23981
26,0.408,1075,'2 2BR','-5',6000
31,0.1522409639,1322,'3 3BR','-5',83000
70,0.0649633829,1597,'4 4BR+','1960-1979',0
41,0.3114810811,1322,'3 3BR','-5',92500
92,0.1146666667,628,'2 2BR','-5',0
62,0.17066666670000002,564,'2 2BR','1960-1979',0
84,0.023287534500000002,548,'2 2BR','1940-1959',507
43,0.6729481775,841,'3 3BR','1940-1959',1533
48,0.1438441558,841,'3 3BR','1940-1959',77000
42,0.2081171548,833,'3 3BR','1960-1979',47800
61,0.3488108108,1006,'3 3BR','1960-1979',74000
28,0.1764705882,679,'1 1BR','1960-1979',26000
34,0.40698254359999997,823,'3 3BR','-5',16000
36,0.1934237288,823,'3 3BR','-5',54000
41,0.0708099174,824,'3 3BR','1960-1979',121000
81,0.10491803279999999,636,'3 3BR','1960-1979',0
51,0.1734850052,878,'4 4BR+','1960-1979',81000
51,0.088627451,636,'3 3BR','1960-1979',36000
57,0.2316913947,636,'3 3BR','1960-1979',37000
59,0.2496585366,657,'3 3BR','1940-1959',41000
88,0.10380952380000001,800,'4 4BR+','-5',0
47,0.0970285714,502,'2 2BR','1940-1959',70000
-9,-9.0,620,'1 1BR','-5',-9
55,0.38088,1077,'4 4BR+','-5',0
21,0.0914285714,680,'2 2BR','1960-1979',10000
25,0.1666666667,609,'1 1BR','-5',45000
41,0.3099,558,'1 1BR','1960-1979',0
44,0.31872,885,'3 3BR','1940-1959',0
41,0.2876,885,'3 3BR','1960-1979',29647
85,0.5714285714,484,'1 1BR','1960-1979',0
26,0.5217497358,1202,'4 4BR+','1960-1979',47698
81,0.1012163336,845,'2 2BR','1940-1959',0
57,0.35,813,'3 3BR','1960-1979',36000
44,0.0889090909,576,'2 2BR','1960-1979',22000
60,0.2478207739,1316,'4 4BR+','-5',1100
37,0.3,975,'4 4BR+','1940-1959',46000
83,0.2574358974,975,'4 4BR+','-5',0
80,1.0727383863,666,'3 3BR','1960-1979',2000
44,0.43154929579999995,691,'1 1BR','-5',21300
33,0.14647210300000002,966,'1 1BR','-5',210000
55,-1.0,1075,'2 2BR','-5',0
36,0.408490566,468,'1 1BR','1940-1959',12000
42,0.29189189190000003,423,'1 1BR','-5',11000
28,0.1753220339,604,'2 2BR','-5',29500
44,0.2042975207,1136,'4 4BR+','1940-1959',72000
31,-1.0,794,'4 4BR+','1960-1979',0
60,0.0495,680,'3 3BR','1960-1979',128000
39,0.0808,636,'3 3BR','1940-1959',30000
47,0.10461538460000001,490,'2 2BR','1940-1959',19500
-9,-9.0,1036,'2 2BR','1960-1979',-9
50,0.17485714289999998,1457,'3 3BR','1960-1979',90000
28,0.0933333333,779,'3 3BR','1960-1979',45000
37,0.7225263157999999,897,'3 3BR','1940-1959',9000
47,0.3660705882,897,'3 3BR','1940-1959',85000
-9,-9.0,461,'1 1BR','1960-1979',-9
33,0.8388,1332,'3 3BR','1960-1979',10000
84,0.5216666667000001,798,'1 1BR','-5',0
46,0.16013793099999998,1100,'3 3BR','1990-1999',87000
70,0.9,677,'1 1BR','1990-1999',0
51,0.0978113208,972,'3 3BR','2000-2009',53000
51,0.384,874,'4 4BR+','1960-1979',36000
-9,-9.0,622,'2 2BR','-5',-9
-9,-9.0,622,'2 2BR','1940-1959',-9
34,0.3437647059,788,'2 2BR','1960-1979',34000
51,0.0411,963,'3 3BR','1960-1979',120000
54,0.193255814,863,'3 3BR','1960-1979',0
52,0.12287999999999999,863,'3 3BR','1960-1979',25000
66,0.0643274854,516,'2 2BR','1960-1979',0
59,0.1996131528,631,'3 3BR','1960-1979',67000
28,0.2618845625,631,'3 3BR','-5',33383
46,-1.0,631,'3 3BR','1980-1989',0
20,0.4028852459,484,'1 1BR','1960-1979',750
74,0.0810546875,863,'3 3BR','1960-1979',60000
50,0.0293195876,947,'4 4BR+','1990-1999',97000
60,0.1151,947,'4 4BR+','1990-1999',0
60,0.0679841897,1024,'4 4BR+','1960-1979',15000
77,0.1653783564,680,'3 3BR','-5',0
56,0.0576,886,'3 3BR','1960-1979',120000
57,1.1424,886,'3 3BR','1960-1979',8000
62,0.0978064516,886,'3 3BR','-5',0
41,0.1943181818,631,'3 3BR','2000-2009',88000
58,0.2973931675,504,'2 2BR','1940-1959',42000
75,0.48885285770000003,760,'4 4BR+','1940-1959',0
35,0.5354716981000001,746,'4 4BR+','-5',10600
48,0.3139830508,874,'4 4BR+','-5',40000
51,0.2276635514,874,'4 4BR+','1940-1959',53500
-9,-9.0,505,'1 1BR','1960-1979',-9
54,0.2595742786,963,'3 3BR','1960-1979',72500
89,0.3848557251,823,'3 3BR','1960-1979',0
48,0.1358671096,680,'3 3BR','-5',150000
51,0.313,476,'2 2BR','1960-1979',12000
28,0.0608,666,'3 3BR','1960-1979',30000
78,0.239,746,'4 4BR+','-5',0
70,0.2578947368,636,'3 3BR','1960-1979',0
75,0.1403692824,666,'3 3BR','1960-1979',0
92,0.3837837838,504,'2 2BR','-5',0
41,0.0986456693,610,'3 3BR','-5',63500
24,0.07408695650000001,610,'3 3BR','1980-1989',46000
50,0.0507058824,636,'3 3BR','1960-1979',80000
63,0.128195122,610,'3 3BR','1990-1999',0
39,0.3610285714,1121,'3 3BR','1960-1979',28000
56,0.12085714289999999,1035,'4 4BR+','1960-1979',28000
74,0.1034210526,698,'2 2BR','1960-1979',0
25,0.17304,521,'1 1BR','-5',50000
63,0.0616757176,839,'3 3BR','1940-1959',2700
45,0.0980377358,862,'3 3BR','1960-1979',53000
76,0.1644444444,629,'2 2BR','-5',0
-9,-9.0,523,'2 2BR','1940-1959',-9
89,1.6928571429,523,'2 2BR','1940-1959',0
69,0.1306153846,629,'2 2BR','1960-1979',0
65,0.08348794059999999,1449,'4 4BR+','1960-1979',52200
42,0.1277538462,629,'2 2BR','-5',65000
42,0.3358208955,862,'3 3BR','1940-1959',26800
84,0.2064,839,'3 3BR','-5',0
60,0.2607185789,2010,'4 4BR+','-5',48500
66,0.0347839471,863,'3 3BR','1960-1979',0
75,0.2026514568,863,'3 3BR','1960-1979',60000
79,0.137539185,760,'4 4BR+','1960-1979',4000
57,0.061913043499999994,863,'3 3BR','1960-1979',7000
-9,-9.0,834,'2 2BR','1960-1979',-9
64,0.17017421600000002,679,'3 3BR','1960-1979',46000
79,0.1777777778,610,'3 3BR','-5',0
76,0.11618759460000001,794,'4 4BR+','1940-1959',40000
68,0.076121563,863,'3 3BR','1960-1979',0
58,0.1303333333,947,'4 4BR+','1990-1999',180000
34,0.3915,829,'3 3BR','1960-1979',40000
54,0.1974,523,'2 2BR','1940-1959',20000
72,0.0666905701,523,'2 2BR','1960-1979',25000
72,0.2438799076000001,622,'2 2BR','1960-1979',16800
25,0.1130940834,622,'2 2BR','1960-1979',61860
21,0.0954893617,668,'3 3BR','1990-1999',47000
36,0.263755102,1457,'3 3BR','1940-1959',49000
61,0.0525991668,863,'3 3BR','1960-1979',42000
48,0.101704918,863,'3 3BR','1990-1999',61000
41,0.069,863,'3 3BR','1980-1989',20000
33,0.1728791209,1098,'3 3BR','1940-1959',91000
41,0.14978571429999998,628,'2 2BR','-5',112000
50,0.522,513,'1 1BR','-5',12000
75,4.9360824742,628,'2 2BR','1990-1999',0
62,0.0810958904,657,'3 3BR','1960-1979',0
65,0.09013035380000001,657,'3 3BR','1960-1979',0
92,3.1630188679000004,438,'1 1BR','2000-2009',0
75,0.2293814433,680,'3 3BR','1960-1979',0
38,0.20032414910000002,760,'4 4BR+','1960-1979',13050
70,1.7218001169,516,'2 2BR','1980-1989',0
48,0.0648888889,874,'4 4BR+','1960-1979',40000
55,0.0485581395,680,'3 3BR','1980-1989',43000
37,1.2285191956000001,516,'2 2BR','1960-1979',0
34,0.0634285714,1042,'3 3BR','-5',63000
23,0.07224,516,'2 2BR','1960-1979',50000
45,0.0369795918,774,'3 3BR','1940-1959',49000
73,0.1253034602,1095,'4 4BR+','1960-1979',0
-9,-9.0,629,'2 2BR','1960-1979',-9
37,0.2930526316,752,'2 2BR','1990-1999',38000
72,0.2702702703,679,'1 1BR','1960-1979',0
24,0.1313754647,839,'3 3BR','-5',53000
54,0.2485714286,886,'3 3BR','-5',42000
-9,-9.0,539,'1 1BR','1980-1989',-9
64,0.171,972,'3 3BR','1960-1979',0
43,0.0593333333,680,'3 3BR','1940-1959',72000
55,0.9079999999999999,1089,'4 4BR+','-5',3000
49,0.1731175229,887,'4 4BR+','-5',28420
29,0.244,829,'3 3BR','2000-2009',0
-9,-9.0,622,'2 2BR','-5',-9
51,0.048,862,'3 3BR','1940-1959',17000
66,0.1376,622,'2 2BR','1940-1959',0
62,0.1161111111,999,'4 4BR+','1940-1959',0
46,0.1438518519,886,'3 3BR','-5',35000
25,-1.0,668,'3 3BR','1960-1979',0
46,0.09674285710000001,714,'4 4BR+','1990-1999',210000
57,0.08452380949999999,668,'3 3BR','1960-1979',50400
73,0.1688135593,556,'1 1BR','2000-2009',2800
-9,-9.0,610,'3 3BR','1960-1979',-9
36,0.01125,705,'4 4BR+','1960-1979',31200
78,0.064940085,476,'2 2BR','1990-1999',21000
58,0.0345,651,'1 1BR','1940-1959',0
36,0.0233966257,705,'4 4BR+','1990-1999',0
57,0.1563428571,516,'2 2BR','1940-1959',35000
72,0.2153589316,516,'2 2BR','1990-1999',0
34,0.0724736842,680,'3 3BR','1960-1979',76000
52,0.027927272700000002,680,'3 3BR','1960-1979',55000
48,0.3064,881,'4 4BR+','-5',0
62,0.1085106383,774,'3 3BR','-5',40000
48,0.2667272727,576,'2 2BR','-5',22000
64,0.1843636364,668,'3 3BR','-5',49000
22,0.0170818505,698,'2 2BR','1940-1959',56200
77,0.163759345,1035,'4 4BR+','1980-1989',0
69,0.0632727273,913,'3 3BR','1990-1999',0
46,0.1879022646,523,'2 2BR','-5',47000
-9,-9.0,773,'3 3BR','1960-1979',-9
72,0.0388695652,523,'2 2BR','-5',25000
38,0.34314606740000003,963,'3 3BR','1960-1979',58000
50,0.0669473684,564,'2 2BR','1960-1979',47200
28,0.3396521739,1121,'3 3BR','-5',23000
59,0.2468,1121,'3 3BR','1940-1959',60000
48,0.5041770584,610,'3 3BR','1980-1989',114674
43,0.7248,610,'3 3BR','1960-1979',5000
38,0.2901,610,'3 3BR','-5',40000
46,0.1513333333,476,'2 2BR','1990-1999',18000
45,0.1271335505,887,'4 4BR+','1960-1979',122500
47,0.09633577609999999,616,'2 2BR','1960-1979',25820
58,0.24600000000000002,752,'2 2BR','1940-1959',32000
36,0.2404,1068,'4 4BR+','1960-1979',60000
57,0.17883333329999998,1042,'3 3BR','-5',72000
49,0.11933067730000001,866,'3 3BR','1960-1979',125000
45,0.3155,1140,'3 3BR','1940-1959',72000
50,0.036000000000000004,779,'2 2BR','1960-1979',50000
61,0.20800000000000002,829,'3 3BR','-5',27000
69,0.1699556227,616,'2 2BR','1940-1959',11573
42,0.048199563099999995,714,'4 4BR+','-5',113528
25,0.636,668,'3 3BR','1940-1959',25000
-9,-9.0,423,'1 1BR','-5',-9
33,0.2968888889,963,'3 3BR','1940-1959',27000
68,0.1634758601,788,'2 2BR','1960-1979',75
57,0.0765619835,679,'3 3BR','1960-1979',51000
64,0.043933054400000005,679,'3 3BR','1980-1989',40000
51,0.066,527,'2 2BR','1980-1989',48000
42,0.2164,679,'3 3BR','1990-1999',30000
59,2.5033663366,453,'1 1BR','1980-1989',10100
77,0.1967984934,657,'3 3BR','1960-1979',0
44,0.18,657,'3 3BR','-5',23000
62,0.1082153485,502,'2 2BR','-5',32000
37,0.1514666667,731,'4 4BR+','-5',6500
73,0.0780669145,523,'2 2BR','1980-1989',4000
-9,-9.0,523,'2 2BR','-5',-9
92,1.1702479339,506,'1 1BR','1960-1979',0
57,0.2594482759,863,'3 3BR','1960-1979',29000
62,0.8142857143000001,527,'2 2BR','1960-1979',0
49,0.0973793103,679,'3 3BR','1990-1999',23000
38,0.1498876404,760,'4 4BR+','1960-1979',36400
34,0.3804,874,'4 4BR+','-5',10000
14,-1.0,680,'3 3BR','-5',0
59,0.1103797468,680,'3 3BR','1990-1999',6700
68,0.4552941176,516,'2 2BR','1960-1979',1946
45,0.3068571429,680,'3 3BR','1980-1989',49000
58,0.027984,760,'4 4BR+','1980-1989',250000
55,1.0030588235,680,'3 3BR','1980-1989',17000
20,0.196,516,'2 2BR','1960-1979',12000
59,0.184,436,'1 1BR','1940-1959',15000
40,0.4425714286,680,'3 3BR','-5',42000
57,0.2091328984,679,'3 3BR','1960-1979',21000
51,0.1906040268,794,'4 4BR+','1960-1979',42200
60,0.0694706373,746,'2 2BR','-5',0
74,0.4086956522,972,'3 3BR','-5',0
65,0.19466666670000002,657,'3 3BR','1960-1979',6500
83,0.5586956522,657,'3 3BR','-5',0
80,0.1633333333,411,'1 1BR','1960-1979',0
43,0.1625454545,657,'3 3BR','1960-1979',11000
59,0.1881818182,731,'4 4BR+','1960-1979',22000
60,2724.0,657,'3 3BR','1960-1979',0
27,0.063,731,'4 4BR+','1980-1989',12000
44,0.1214962032,657,'3 3BR','1980-1989',19000
21,0.084,411,'1 1BR','2000-2009',30000
49,0.516,411,'1 1BR','2000-2009',8000
30,0.1925454545,411,'1 1BR','2000-2009',22000
58,0.1266976744,679,'3 3BR','1940-1959',20800
30,0.3179599562,679,'3 3BR','1990-1999',30117
74,0.4237288136,548,'2 2BR','1960-1979',0
83,0.35100821509999997,548,'2 2BR','-5',0
57,0.2787979967,380,'0 Studio','1980-1989',0
78,0.3179945055,502,'2 2BR','1940-1959',0
30,0.14592,502,'2 2BR','1940-1959',50000
49,0.0,999,'4 4BR+','1940-1959',35000
-9,-9.0,839,'3 3BR','1960-1979',-9
42,0.1224,601,'2 2BR','-5',48684
63,0.0691071429,610,'3 3BR','1960-1979',14000
-9,-9.0,610,'3 3BR','1980-1989',-9
18,11.201478743,636,'3 3BR','-5',0
33,0.0764718853,636,'3 3BR','-5',90000
73,0.1474615385,863,'3 3BR','1990-1999',26000
54,0.1770313955,863,'3 3BR','1960-1979',73004
70,0.3163592622,919,'4 4BR+','-5',0
78,0.3141573034,919,'4 4BR+','-5',13500
23,0.1332,652,'1 1BR','1960-1979',40000
37,0.1032,769,'4 4BR+','1960-1979',225000
35,0.1190996966,769,'4 4BR+','1960-1979',85038
67,0.31,416,'1 1BR','1990-1999',100
76,0.1327589239,1068,'4 4BR+','1960-1979',0
76,0.2161503076,700,'2 2BR','1940-1959',0
72,0.21797540210000002,680,'3 3BR','1960-1979',0
30,0.2643,979,'3 3BR','-5',40000
41,0.054453781500000006,834,'4 4BR+','1960-1979',71400
67,0.165063672,505,'1 1BR','1960-1979',3700
77,0.2992307692,622,'2 2BR','-5',4800
30,0.2316,622,'2 2BR','1940-1959',40000
54,0.3902189781,1367,'4 4BR+','1960-1979',800
83,10.428571429,1132,'1 1BR','-5',0
37,0.1645212766,1672,'4 4BR+','2000-2009',55000
-9,-9.0,972,'3 3BR','1960-1979',-9
66,0.08749682980000001,521,'1 1BR','1940-1959',5000
66,0.0890971489,521,'1 1BR','1940-1959',30304
47,0.1928571429,657,'3 3BR','-5',14000
73,0.34425,657,'3 3BR','1960-1979',8000
41,0.23892537309999998,704,'3 3BR','1960-1979',67000
53,0.0297274032,714,'4 4BR+','1960-1979',100000
41,0.09358208960000004,668,'3 3BR','-5',106000
31,0.10881987580000001,963,'3 3BR','1980-1989',31000
27,0.3540372671,887,'4 4BR+','-5',23000
48,0.11862857140000001,523,'2 2BR','1990-1999',35000
67,0.235,523,'2 2BR','1960-1979',0
67,0.2506963788,668,'3 3BR','1960-1979',6000
73,0.17333333329999998,668,'3 3BR','-5',10800
77,0.6883333333,963,'3 3BR','1960-1979',0
68,0.0595466156,639,'2 2BR','-5',63000
-9,-9.0,863,'3 3BR','1940-1959',-9
-9,-9.0,788,'2 2BR','1960-1979',-9
26,0.47378048780000004,963,'3 3BR','1940-1959',32800
50,0.5041463415,879,'3 3BR','2000-2009',14000
92,0.095844644,671,'2 2BR','-5',0
87,1.7469026549000002,578,'1 1BR','1940-1959',0
40,0.1744,668,'3 3BR','1960-1979',0
39,0.1064,698,'4 4BR+','1990-1999',40000
65,0.1378590078,631,'3 3BR','1960-1979',30000
53,0.0978666667,610,'3 3BR','1960-1979',45000
67,0.20400098789999999,984,'3 3BR','1940-1959',0
57,0.1739766082,637,'1 1BR','1960-1979',0
40,0.1078571429,476,'2 2BR','1940-1959',0
51,0.07489932889999999,476,'2 2BR','1940-1959',66000
61,0.058533475,-9,'3 3BR','1960-1979',15000
58,0.2089044944,904,'4 4BR+','1960-1979',116000
59,0.17665384620000002,1266,'4 4BR+','1940-1959',104000
65,0.86,913,'3 3BR','1960-1979',0
68,0.4002403846,1089,'4 4BR+','1960-1979',0
55,0.0564,863,'3 3BR','1980-1989',22000
82,0.26496,681,'2 2BR','1960-1979',0
58,0.0305333333,681,'2 2BR','1960-1979',90000
82,0.7355613738,913,'3 3BR','1960-1979',0
64,0.11319197710000001,1140,'3 3BR','-5',98000
34,0.046231578899999994,841,'4 4BR+','1960-1979',0
78,0.0903614458,657,'3 3BR','1960-1979',22000
-9,-9.0,411,'1 1BR','1960-1979',-9
68,0.1067027027,502,'2 2BR','1990-1999',0
58,0.45485362100000004,829,'3 3BR','1960-1979',0
60,0.2074285714,610,'3 3BR','1960-1979',42000
42,0.2686052409,476,'2 2BR','1940-1959',27775
37,0.0342631579,863,'3 3BR','2000-2009',76000
75,0.054272727300000004,879,'3 3BR','2000-2009',39000
61,0.0790035587,879,'3 3BR','1960-1979',26900
73,0.1680012086,879,'3 3BR','1940-1959',19200
44,0.0605350318,738,'4 4BR+','1960-1979',127000
71,0.0838190955,863,'3 3BR','1940-1959',0
43,10.843636364000002,820,'2 2BR','-5',0
-9,-9.0,1006,'3 3BR','-5',-9
56,0.10078431369999999,823,'2 2BR','1960-1979',30600
75,0.2562162162,601,'1 1BR','1980-1989',0
77,0.12,625,'1 1BR','1980-1989',0
59,0.1283586207,862,'3 3BR','1960-1979',85000
-9,-9.0,521,'1 1BR','1940-1959',-9
54,0.06875,913,'3 3BR','1990-1999',66000
-9,-9.0,629,'2 2BR','1960-1979',-9
74,0.1221818182,913,'3 3BR','-5',6000
63,0.475,698,'2 2BR','1940-1959',0
-9,-9.0,629,'2 2BR','1960-1979',-9
68,0.1635294118,942,'2 2BR','1980-1989',44200
74,0.5456386518,1364,'3 3BR','2000-2009',0
30,0.1573548387,668,'3 3BR','1960-1979',62000
38,0.39737404579999996,1140,'3 3BR','1960-1979',500
32,0.26342857140000003,668,'3 3BR','1960-1979',8000
88,0.4937579618,779,'2 2BR','2000-2009',0
25,0.4115,652,'1 1BR','1960-1979',24000
-9,-9.0,657,'3 3BR','-5',-9
51,0.1968,657,'3 3BR','1940-1959',45000
67,0.1025353017,840,'3 3BR','1980-1989',48400
45,0.1134545455,629,'2 2BR','2000-2009',2500
67,0.0577245509,840,'3 3BR','1960-1979',9000
92,25.910769231,558,'1 1BR','2000-2009',0
62,0.044666666699999996,671,'2 2BR','1960-1979',54000
58,0.1356,879,'3 3BR','1960-1979',20000
82,0.2807692308,863,'3 3BR','1940-1959',0
92,1.0525984252,1095,'3 3BR','1940-1959',0
52,0.2281163798,1095,'3 3BR','1960-1979',80000
36,0.132,1024,'4 4BR+','1940-1959',19000
57,0.0196595745,1042,'3 3BR','-5',47000
41,0.02112,752,'2 2BR','-5',100000
58,0.1646829663,1159,'4 4BR+','1960-1979',0
46,0.104625,963,'3 3BR','1990-1999',64000
83,0.1690140845,516,'2 2BR','1960-1979',0
77,0.1019036954,516,'2 2BR','1960-1979',0
67,0.175,516,'2 2BR','1940-1959',0
45,0.1242649941,516,'2 2BR','1960-1979',0
87,0.3276252019,516,'2 2BR','1960-1979',0
46,0.1858876193,516,'2 2BR','1960-1979',12778
53,0.2396141479,576,'2 2BR','1940-1959',31100
83,0.3288888889,516,'2 2BR','1940-1959',0
48,0.0681,680,'3 3BR','1960-1979',40000
58,0.0512099608,516,'2 2BR','1960-1979',59000
34,0.20080946449999998,947,'3 3BR','1940-1959',19000
31,0.3115384615,714,'4 4BR+','-5',26000
34,0.1409032258,668,'3 3BR','1960-1979',62000
17,0.6638297872,523,'2 2BR','1960-1979',0
49,0.09469565220000001,774,'4 4BR+','1960-1979',46000
68,0.1330192251,731,'4 4BR+','-5',34000
64,0.19399999999999998,610,'3 3BR','1960-1979',0
39,0.17881773399999998,610,'3 3BR','1980-1989',81200
21,0.1752,636,'3 3BR','1960-1979',55000
77,0.2530040053,636,'3 3BR','1960-1979',0
31,29.166666666999998,490,'2 2BR','1940-1959',144
40,0.6784418861,636,'3 3BR','1990-1999',0
47,0.013912441599999999,436,'1 1BR','1960-1979',57790
62,0.0616,1098,'3 3BR','1960-1979',0
92,0.044889304500000005,1436,'3 3BR','1960-1979',0
45,0.1653333333,1098,'3 3BR','1960-1979',33000
70,0.5466071847999999,698,'4 4BR+','-5',4882
59,0.2069053491,631,'3 3BR','1990-1999',0
60,1.00275,484,'2 2BR','2000-2009',0
61,0.061188118799999996,803,'4 4BR+','-5',49600
