,AGE1,BURDEN,FMR,FMTBEDRMS,FMTBUILT,TOTSAL
34334,38,0.2424827586,847,'3 3BR','1940-1959',52000
34335,37,0.3,742,'1 1BR','1940-1959',7000
34336,28,0.14484,827,'2 2BR','1940-1959',100000
34337,43,0.2721290323,827,'2 2BR','1960-1979',31000
34338,80,0.4686,1860,'4 4BR+','1940-1959',0
34339,73,0.202655408,780,'3 3BR','-5',0
34340,24,0.3252631579,610,'2 2BR','-5',25000
34341,66,0.1354368932,783,'3 3BR','-5',15000
34342,49,0.2636712329,599,'2 2BR','1940-1959',20000
34343,60,0.05136,1287,'4 4BR+','1960-1979',100000
34344,82,0.517875383,556,'2 2BR','1940-1959',0
34345,68,0.10063819339999999,1410,'3 3BR','-5',0
34346,82,0.1621675866,1619,'4 4BR+','-5',28800
34347,50,0.509,492,'1 1BR','1960-1979',0
34348,51,2.69,1143,'3 3BR','1960-1979',12000
34349,40,0.3361875,823,'3 3BR','1960-1979',60000
34350,42,0.26312195120000004,1143,'3 3BR','1940-1959',82000
34351,60,0.2983710407,823,'3 3BR','-5',44200
34352,48,0.3482,630,'2 2BR','1960-1979',30000
34353,50,0.07808,852,'2 2BR','-5',41000
34354,33,0.6582385321,1200,'2 2BR','-5',85000
34355,59,0.0252307692,485,'1 1BR','1960-1979',19500
34356,48,0.3209142857,548,'2 2BR','1940-1959',35000
34357,42,0.3678,1143,'3 3BR','1960-1979',54000
34358,27,0.147,2118,'4 4BR+','1960-1979',24000
34359,73,0.2320288809,2118,'4 4BR+','1960-1979',98000
34360,-9,-9.0,2118,'4 4BR+','1940-1959',-9
34361,35,0.08560975609999999,941,'4 4BR+','-5',82000
34362,41,0.1155140187,829,'3 3BR','-5',107000
34363,62,0.14066086960000002,690,'2 2BR','1960-1979',110000
34364,57,0.8623200000000001,890,'2 2BR','-5',38000
34365,39,0.3536202532,1167,'4 4BR+','-5',35000
34366,27,0.40992,1005,'3 3BR','-5',25000
34367,25,0.37764705880000005,661,'1 1BR','-5',17000
34368,78,0.21035629449999999,1120,'4 4BR+','1940-1959',38000
34369,-9,-9.0,1043,'4 4BR+','-5',-9
34370,-9,-9.0,1024,'3 3BR','-5',-9
34371,28,0.1538181818,1178,'4 4BR+','-5',146000
34372,59,0.5025,496,'1 1BR','1960-1979',19200
34373,36,-1.0,1515,'3 3BR','1940-1959',0
34374,43,0.2328735632,1515,'3 3BR','1940-1959',19500
34375,38,0.3576,646,'2 2BR','1940-1959',25000
34376,49,1.128,525,'1 1BR','1960-1979',0
34377,40,1.0536,1654,'4 4BR+','1940-1959',0
34378,70,0.1724499007,647,'2 2BR','1960-1979',20650
34379,52,0.18769465649999997,1695,'3 3BR','1960-1979',131000
34380,44,0.2677,1695,'3 3BR','1940-1959',120000
34381,40,0.16615384619999998,1149,'1 1BR','-5',65000
34382,17,0.3163987138,1799,'3 3BR','1940-1959',31000
34383,24,0.2898,622,'1 1BR','1960-1979',20000
34384,39,0.355,622,'1 1BR','1960-1979',0
34385,50,0.0880723982,1283,'4 4BR+','1960-1979',216000
34386,49,0.236256,1283,'4 4BR+','1960-1979',125000
34387,38,0.3956923077,1059,'3 3BR','-5',39000
34388,45,0.1005,1218,'4 4BR+','1960-1979',90000
34389,50,0.1935673086,1036,'2 2BR','1940-1959',0
34390,75,1.1849411765,1969,'4 4BR+','1960-1979',0
34391,20,0.1074361935,481,'1 1BR','1960-1979',65000
34392,82,0.22721569519999998,1262,'4 4BR+','-5',15000
34393,39,0.2556709957,1252,'4 4BR+','1940-1959',128000
34394,28,0.1890214797,714,'2 2BR','1960-1979',41900
34395,17,0.9978461538,1163,'2 2BR','-5',13000
34396,26,-1.0,483,'1 1BR','1960-1979',0
34397,19,4.68,483,'1 1BR','1940-1959',1200
34398,28,0.2210526316,1200,'2 2BR','-5',76000
34399,59,2.3377894737,1617,'4 4BR+','1960-1979',38000
34400,20,0.3996,797,'2 2BR','1960-1979',30000
34401,57,0.4924285714,1578,'3 3BR','1940-1959',28000
34402,-9,-9.0,482,'1 1BR','-5',-9
34403,17,0.14400000000000002,482,'1 1BR','1960-1979',25000
34404,57,0.1776,1114,'3 3BR','1960-1979',0
34405,20,0.1432835821,884,'3 3BR','1960-1979',18500
34406,54,0.25881081079999996,779,'2 2BR','1960-1979',37000
34407,45,0.1300550459,506,'1 1BR','-5',39100
34408,59,0.230625,630,'2 2BR','1960-1979',32000
34409,87,0.34526112189999997,630,'2 2BR','1960-1979',0
34410,38,0.27929032260000003,877,'3 3BR','-5',62000
34411,44,0.35112,671,'2 2BR','-5',20000
34412,44,0.376,1070,'4 4BR+','1960-1979',44721
34413,34,0.26302702699999997,897,'3 3BR','-5',37000
34414,53,0.5547,1495,'3 3BR','1960-1979',40000
34415,-9,-9.0,501,'1 1BR','1960-1979',-9
34416,76,0.4734246575,1495,'3 3BR','1960-1979',0
34417,-9,-9.0,485,'1 1BR','1960-1979',-9
34418,48,0.4248,610,'2 2BR','-5',30000
34419,52,0.2284,485,'1 1BR','1960-1979',30000
34420,49,0.0196415094,815,'3 3BR','1960-1979',212000
34421,67,0.5453267744,1525,'3 3BR','1940-1959',0
34422,51,0.2165647059,1019,'3 3BR','1940-1959',85000
34423,48,0.0581238401,1200,'4 4BR+','1960-1979',79240
34424,64,0.1614285714,804,'3 3BR','-5',0
34425,-9,-9.0,610,'2 2BR','1940-1959',-9
34426,93,4.9660377358,1082,'2 2BR','1960-1979',0
34427,46,0.2445,1148,'3 3BR','1960-1979',40000
34428,50,0.3007692308,1148,'3 3BR','1940-1959',78000
34429,52,0.2954907975,1148,'3 3BR','1960-1979',130000
34430,-9,-9.0,584,'1 1BR','-5',-9
34431,78,0.853,900,'3 3BR','1940-1959',0
34432,-9,-9.0,1492,'4 4BR+','1960-1979',-9
34433,62,0.0518511628,1492,'4 4BR+','1960-1979',215000
34434,75,0.1781599639,1178,'3 3BR','1960-1979',0
34435,53,0.08025,844,'3 3BR','1960-1979',64000
34436,43,0.2336594912,1961,'4 4BR+','1940-1959',100200
34437,63,0.06255319150000001,1274,'4 4BR+','1940-1959',47000
34438,-9,-9.0,2125,'3 3BR','1960-1979',-9
34439,70,0.24288,2444,'4 4BR+','1960-1979',55059
34440,35,0.5383333333,605,'1 1BR','1960-1979',14400
34441,55,0.1432044199,992,'4 4BR+','1940-1959',36000
34442,64,0.0825333333,1010,'3 3BR','1960-1979',90000
34443,83,0.0978,956,'3 3BR','1940-1959',53625
34444,33,0.1753,1135,'4 4BR+','1960-1979',120000
34445,-9,-9.0,1383,'3 3BR','1960-1979',-9
34446,50,0.1632,1617,'4 4BR+','1960-1979',150000
34447,64,0.0975912921,599,'2 2BR','-5',4400
34448,46,0.056977777800000004,592,'2 2BR','1940-1959',135000
34449,29,0.4368,592,'2 2BR','1960-1979',15000
34450,24,0.1585882353,491,'1 1BR','1960-1979',51000
34451,23,1.401,592,'2 2BR','1960-1979',8000
34452,47,0.2634632288,819,'4 4BR+','1960-1979',0
34453,38,0.043247524800000006,1189,'2 2BR','1960-1979',25250
34454,25,0.152,956,'3 3BR','1940-1959',120000
34455,47,0.25,1036,'2 2BR','1960-1979',0
34456,29,0.2388,551,'1 1BR','1960-1979',30000
34457,22,1.0765714286,630,'2 2BR','1960-1979',3500
34458,62,0.4316883117,739,'1 1BR','-5',0
34459,54,0.4735152488,610,'2 2BR','-5',0
34460,28,0.2750769231,1054,'2 2BR','1960-1979',65000
34461,41,0.2816571429,1157,'3 3BR','1960-1979',43143
34462,39,0.21825,1458,'3 3BR','1960-1979',120000
34463,51,0.2371764706,1018,'2 2BR','1960-1979',51000
34464,85,0.2049,877,'3 3BR','1960-1979',0
34465,39,0.369,438,'0 Studio','-5',8000
34466,42,0.2073142857,1086,'3 3BR','1960-1979',105000
34467,83,0.18062068969999998,1303,'4 4BR+','1960-1979',0
34468,20,0.336,502,'1 1BR','1960-1979',20000
34469,77,0.779651645,831,'3 3BR','1960-1979',0
34470,38,0.1931330472,481,'1 1BR','1940-1959',24232
34471,48,0.1858181818,639,'2 2BR','-5',33000
34472,-9,-9.0,883,'4 4BR+','-5',-9
34473,24,0.2724,604,'2 2BR','1960-1979',30000
34474,49,0.1326,550,'1 1BR','1940-1959',20000
34475,37,0.15502702699999998,1283,'4 4BR+','1940-1959',74000
34476,62,0.283255814,1077,'3 3BR','1960-1979',43000
34477,48,0.23723076920000002,836,'2 2BR','1940-1959',55000
34478,40,0.0281513514,1137,'3 3BR','1960-1979',92500
34479,-9,-9.0,780,'3 3BR','-5',-9
34480,30,0.1599526277,901,'3 3BR','1940-1959',166000
34481,26,0.0475636364,815,'3 3BR','1960-1979',40600
34482,93,0.2312,1144,'4 4BR+','1960-1979',0
34483,40,0.0966,844,'2 2BR','1960-1979',40000
34484,42,0.1174,1478,'4 4BR+','-5',60000
34485,44,0.2990737564,1440,'4 4BR+','-5',38500
34486,58,0.2046,735,'1 1BR','1960-1979',40000
34487,58,0.4502107728,879,'1 1BR','-5',0
34488,47,0.0776732348,1164,'3 3BR','1940-1959',40000
34489,82,0.10141168119999999,1458,'4 4BR+','1960-1979',44481
34490,48,0.13625,1178,'3 3BR','1940-1959',96000
34491,57,0.17477862600000002,930,'3 3BR','1960-1979',65500
34492,84,0.2576923077,748,'2 2BR','1940-1959',0
34493,83,0.2985,748,'2 2BR','1960-1979',0
34494,17,0.227755102,1471,'2 2BR','1960-1979',0
34495,46,0.1029019608,2424,'4 4BR+','1960-1979',105000
34496,47,0.207768595,1471,'2 2BR','-5',121000
34497,58,0.0531521994,1287,'4 4BR+','1960-1979',310000
34498,49,0.0502,1704,'3 3BR','1940-1959',120000
34499,46,0.2963899653,1314,'4 4BR+','1960-1979',90000
34500,55,0.3256,1314,'4 4BR+','1960-1979',35000
34501,38,0.1366789124,818,'3 3BR','1940-1959',130000
34502,-9,-9.0,506,'1 1BR','-5',-9
34503,47,0.1246956522,896,'2 2BR','1940-1959',23000
34504,24,0.2391818182,896,'2 2BR','1960-1979',44000
34505,54,0.0970404624,1123,'3 3BR','1960-1979',168000
34506,-9,-9.0,443,'0 Studio','-5',-9
34507,42,0.0760524547,1659,'3 3BR','1940-1959',60000
34508,70,-1.0,1189,'2 2BR','-5',0
34509,-9,-9.0,1069,'1 1BR','1960-1979',-9
34510,27,0.2881735005,2108,'3 3BR','1940-1959',88000
34511,25,0.468375,1471,'2 2BR','1960-1979',32000
34512,-9,-9.0,501,'1 1BR','1960-1979',-9
34513,84,6.66,869,'1 1BR','1960-1979',0
34514,30,0.49008,1214,'3 3BR','-5',25000
34515,46,0.2568521031,658,'2 2BR','1960-1979',29480
34516,71,0.17593330920000003,807,'3 3BR','1940-1959',0
34517,-9,-9.0,2033,'4 4BR+','1960-1979',-9
34518,81,0.0783333333,1846,'3 3BR','1960-1979',0
34519,39,0.20733616489999998,2033,'4 4BR+','1960-1979',120000
34520,26,0.0,740,'2 2BR','1960-1979',0
34521,22,21.471428571,1024,'4 4BR+','-5',0
34522,38,0.2920415225,788,'3 3BR','-5',28600
34523,45,0.1911724138,854,'4 4BR+','-5',58000
34524,54,0.0263918779,614,'2 2BR','1960-1979',485968
34525,54,0.0399042298,863,'3 3BR','1960-1979',77000
34526,48,0.09838016529999999,670,'2 2BR','-5',40000
34527,39,0.5620416040999999,1086,'3 3BR','1940-1959',23045
34528,34,0.49875,1757,'3 3BR','1940-1959',80000
34529,23,0.44733333329999997,506,'1 1BR','1960-1979',18000
34530,57,0.052867678499999994,948,'3 3BR','1940-1959',485968
34531,82,0.11975999999999999,683,'2 2BR','1960-1979',50000
34532,52,0.0629059253,948,'3 3BR','1960-1979',86388
34533,53,0.6292307692,815,'3 3BR','-5',15600
34534,36,0.32715976329999996,1114,'3 3BR','1960-1979',67000
34535,58,0.06467671929999999,804,'2 2BR','-5',0
34536,58,0.1086896552,1367,'4 4BR+','1960-1979',70000
34537,55,0.31536,597,'1 1BR','1940-1959',25000
34538,46,0.1192265795,910,'4 4BR+','1960-1979',160000
34539,86,0.825,882,'3 3BR','1940-1959',0
34540,56,0.3126896306,662,'2 2BR','1940-1959',28000
34541,24,0.44194285710000003,882,'3 3BR','1960-1979',35000
34542,34,0.1647428571,1114,'3 3BR','1940-1959',70000
34543,21,20.228571429000002,445,'1 1BR','1960-1979',0
34544,70,0.1647982063,915,'3 3BR','1960-1979',0
34545,52,0.3032257123,942,'4 4BR+','-5',16400
34546,41,0.2223272727,915,'3 3BR','1940-1959',110000
34547,-9,-9.0,673,'2 2BR','1940-1959',-9
34548,-9,-9.0,685,'1 1BR','1960-1979',-9
34549,73,0.216080402,836,'2 2BR','-5',0
34550,93,0.48200000000000004,649,'2 2BR','1960-1979',0
34551,29,0.3141818182,897,'3 3BR','1940-1959',44000
34552,24,0.2496,1082,'2 2BR','1960-1979',50000
34553,67,0.0902883659,925,'4 4BR+','1940-1959',0
34554,62,0.0207191011,693,'2 2BR','1960-1979',242000
34555,-9,-9.0,616,'2 2BR','1960-1979',-9
34556,-9,-9.0,947,'3 3BR','-5',-9
34557,65,0.6057931034,1173,'4 4BR+','-5',14500
34558,27,0.17923728809999998,902,'3 3BR','1940-1959',40000
34559,52,6.9658536585,755,'2 2BR','1960-1979',0
34560,53,0.2151428571,1704,'3 3BR','1940-1959',100000
34561,40,0.0670742358,1269,'2 2BR','1940-1959',90000
34562,26,0.13572,1269,'2 2BR','-5',200000
34563,56,0.2251914894,1428,'3 3BR','1940-1959',40000
34564,36,0.696,1016,'4 4BR+','1940-1959',17000
34565,44,0.4127058824,1169,'4 4BR+','1960-1979',0
34566,31,0.1288,608,'2 2BR','1960-1979',60000
34567,45,1.4002962962999999,1302,'3 3BR','1940-1959',10650
34568,82,0.296969697,839,'1 1BR','1960-1979',0
34569,47,0.1965,829,'3 3BR','1960-1979',72000
34570,27,0.3971779141,1271,'4 4BR+','1960-1979',65000
34571,48,0.015226431799999999,715,'2 2BR','1940-1959',114500
34572,25,0.2086956522,483,'0 Studio','1960-1979',23000
34573,40,0.1573935484,989,'1 1BR','1960-1979',155000
34574,40,0.138,989,'1 1BR','1960-1979',0
34575,72,0.1220689655,968,'3 3BR','1960-1979',18000
34576,-9,-9.0,683,'2 2BR','1960-1979',-9
34577,28,0.2686666667,797,'2 2BR','1960-1979',36000
34578,49,0.2582857143,831,'3 3BR','-5',15000
34579,30,0.1419338159,831,'3 3BR','1940-1959',0
34580,54,0.2206382979,831,'3 3BR','1960-1979',56400
34581,20,0.2889473684,498,'1 1BR','1940-1959',15200
34582,46,0.2373846154,1154,'2 2BR','-5',78000
34583,19,0.3295384615,1154,'2 2BR','-5',65000
34584,21,2.914713217,900,'3 3BR','1940-1959',4000
34585,73,0.7020514151999999,1408,'4 4BR+','1960-1979',235
34586,62,0.24089552239999998,1408,'4 4BR+','1960-1979',35000
34587,62,0.2832,461,'1 1BR','1960-1979',20000
34588,29,0.2912307692,558,'2 2BR','1960-1979',26000
34589,56,0.1808571429,1473,'3 3BR','1940-1959',42000
34590,53,0.1446818182,1578,'3 3BR','1940-1959',88000
34591,34,0.3124,1578,'3 3BR','1960-1979',85000
34592,41,0.2767853042,942,'4 4BR+','1960-1979',81100
34593,65,0.146799431,915,'3 3BR','1960-1979',0
34594,56,0.20839585,1208,'3 3BR','1960-1979',125000
34595,40,0.2651729323,1389,'4 4BR+','1960-1979',133000
34596,73,0.17564055550000002,1492,'4 4BR+','1960-1979',0
34597,45,0.27399999999999997,616,'2 2BR','1960-1979',30000
34598,17,-1.0,1019,'3 3BR','1960-1979',0
34599,32,0.17472000000000001,1019,'3 3BR','1940-1959',75000
34600,17,-1.0,827,'2 2BR','1960-1979',0
34601,22,1.482,615,'2 2BR','1960-1979',2000
34602,49,0.9677115987,1075,'2 2BR','-5',12760
34603,-9,-9.0,646,'2 2BR','1960-1979',-9
34604,56,0.2401090909,933,'3 3BR','1960-1979',110000
34605,68,0.664,676,'1 1BR','1940-1959',0
34606,53,0.4501714286,844,'3 3BR','-5',25000
34607,23,0.2502857143,587,'2 2BR','1960-1979',28000
34608,31,0.3225,842,'3 3BR','1960-1979',36000
34609,46,0.0945,847,'3 3BR','-5',120000
34610,36,0.27984000000000003,847,'3 3BR','1940-1959',23800
34611,41,0.18842975210000001,847,'3 3BR','-5',30250
34612,20,0.3611842105,1250,'2 2BR','1960-1979',30400
34613,32,0.0246857143,636,'1 1BR','1940-1959',35000
34614,56,0.2657831325,1104,'3 3BR','1940-1959',45000
34615,59,0.7966956521999999,1436,'3 3BR','-5',23000
34616,26,0.6968381897,679,'2 2BR','1960-1979',14517
34617,-9,-9.0,679,'2 2BR','1960-1979',-9
34618,88,0.5819178082,900,'3 3BR','1940-1959',0
34619,93,1.0169863014,2171,'4 4BR+','-5',15000
34620,61,0.3334666602,2171,'4 4BR+','1940-1959',125000
34621,53,0.5404800000000001,899,'3 3BR','1940-1959',25000
34622,44,1.2615671642,1491,'3 3BR','1940-1959',29600
34623,75,0.4930827068,925,'4 4BR+','1960-1979',0
34624,48,0.2196,869,'2 2BR','1940-1959',60000
34625,39,0.1196436421,1040,'3 3BR','1960-1979',84545
34626,75,0.2990588235,1969,'4 4BR+','1940-1959',0
34627,61,0.2074285714,1969,'4 4BR+','-5',154000
34628,69,0.1364210526,1654,'4 4BR+','1960-1979',76000
34629,54,0.0641280746,1436,'3 3BR','1940-1959',80002
34630,64,-1.0,797,'2 2BR','1960-1979',0
34631,-9,-9.0,749,'2 2BR','1960-1979',-9
34632,44,0.24798387100000002,2157,'4 4BR+','1960-1979',230500
34633,17,0.8252080856,1659,'3 3BR','1960-1979',25230
34634,88,0.36975,1157,'3 3BR','1940-1959',0
34635,-9,-9.0,827,'2 2BR','1960-1979',-9
34636,45,10.94,827,'2 2BR','1960-1979',0
34637,43,0.1714931558,897,'4 4BR+','-5',79000
34638,46,0.20392000000000002,1567,'4 4BR+','1960-1979',125000
34639,49,0.2752721617,498,'1 1BR','1960-1979',0
34640,-9,-9.0,823,'3 3BR','1960-1979',-9
34641,60,0.1502412869,2125,'3 3BR','1960-1979',25000
34642,28,1.1371428571,823,'3 3BR','-5',8400
34643,35,0.1344347826,630,'2 2BR','1960-1979',69000
34644,43,0.38068965520000003,630,'2 2BR','1940-1959',18000
34645,66,0.42040816329999997,823,'3 3BR','-5',0
34646,28,0.2012,1189,'2 2BR','-5',90000
34647,51,0.2086753247,630,'2 2BR','-5',69000
34648,75,0.26222222219999997,939,'4 4BR+','1940-1959',0
34649,30,0.39024000000000003,876,'2 2BR','1960-1979',25000
34650,29,0.304,876,'2 2BR','1940-1959',30000
34651,36,0.33630769229999996,1037,'4 4BR+','1960-1979',39000
34652,-9,-9.0,501,'1 1BR','1960-1979',-9
34653,68,0.41433962259999996,1077,'3 3BR','1960-1979',0
34654,-9,-9.0,706,'1 1BR','1960-1979',-9
34655,75,11.381052632000001,706,'1 1BR','1960-1979',0
34656,57,0.197443299,1262,'4 4BR+','1960-1979',97000
34657,68,0.4889908257,1123,'3 3BR','-5',12000
34658,68,0.1458952306,1120,'4 4BR+','1960-1979',0
34659,35,1.1746875,1138,'4 4BR+','1940-1959',0
34660,26,0.17700863579999998,823,'3 3BR','-5',0
34661,47,0.22104000000000001,683,'2 2BR','1960-1979',50000
34662,25,0.2867870036,939,'4 4BR+','-5',41500
34663,30,0.5733590734,761,'3 3BR','-5',10000
34664,-9,-9.0,605,'2 2BR','1960-1979',-9
34665,43,0.3349714286,863,'3 3BR','1960-1979',35000
34666,55,0.1604129032,863,'3 3BR','1940-1959',105000
34667,23,-1.0,615,'1 1BR','1940-1959',0
34668,29,0.315505618,1138,'4 4BR+','-5',20500
34669,34,-1.0,481,'1 1BR','1940-1959',0
34670,49,0.3001457018,481,'1 1BR','1960-1979',1000
34671,21,0.35856,792,'3 3BR','1940-1959',25000
34672,26,0.2807619048,766,'3 3BR','1960-1979',63000
34673,66,0.3397245763,788,'4 4BR+','1940-1959',1000
34674,57,0.1081087443,1252,'4 4BR+','1960-1979',169940
34675,58,0.1722105263,1252,'4 4BR+','1960-1979',43000
34676,56,0.0797111913,1042,'3 3BR','1960-1979',55000
34677,42,0.1652093023,1148,'3 3BR','1960-1979',86000
34678,67,0.2638461538,1291,'4 4BR+','1960-1979',0
34679,49,0.21818181820000002,488,'1 1BR','-5',22000
34680,-9,-9.0,761,'3 3BR','-5',-9
34681,68,0.0388621473,1272,'3 3BR','1960-1979',0
34682,84,0.39490909090000004,1578,'3 3BR','1940-1959',0
34683,83,0.1912,1272,'3 3BR','1940-1959',0
34684,48,0.2622857143,831,'3 3BR','1960-1979',28000
34685,68,0.066,1515,'3 3BR','-5',18000
34686,57,0.1463149783,1651,'4 4BR+','1960-1979',520468
34687,56,0.0668235294,1515,'3 3BR','1960-1979',45000
34688,38,0.1572,966,'3 3BR','-5',0
34689,52,0.4978041543,966,'3 3BR','1960-1979',5700
34690,-9,-9.0,1525,'3 3BR','1960-1979',-9
34691,-9,-9.0,958,'1 1BR','1940-1959',-9
34692,-9,-9.0,531,'1 1BR','1960-1979',-9
34693,-9,-9.0,531,'1 1BR','1940-1959',-9
34694,51,0.1097224284,807,'3 3BR','-5',10000
34695,68,0.2054570259,610,'2 2BR','-5',0
34696,62,0.10895454550000001,1413,'3 3BR','-5',88000
34697,50,0.2261538462,589,'1 1BR','1940-1959',5200
34698,40,0.21553846149999997,811,'3 3BR','1940-1959',52000
34699,35,0.3629538462,1157,'3 3BR','1960-1979',65000
34700,23,0.2752293578,530,'1 1BR','-5',23980
34701,45,0.25933333329999997,1362,'4 4BR+','1960-1979',102000
34702,69,0.21600000000000003,1035,'4 4BR+','-5',37000
34703,26,1.1446153846,900,'3 3BR','-5',0
34704,-9,-9.0,752,'2 2BR','1960-1979',-9
34705,26,-1.0,752,'2 2BR','-5',0
34706,60,5.739967897300001,590,'2 2BR','1940-1959',0
34707,51,0.327826087,773,'3 3BR','1960-1979',9000
34708,25,0.418,794,'2 2BR','1960-1979',30000
34709,25,0.2190638298,715,'2 2BR','-5',47000
34710,43,0.1032289157,922,'3 3BR','1940-1959',83000
34711,76,-1.0,693,'2 2BR','-5',0
34712,84,0.429047619,897,'3 3BR','1940-1959',0
34713,24,0.28608,481,'1 1BR','1940-1959',23140
34714,43,0.2405592543,2145,'4 4BR+','1960-1979',150000
34715,81,1.9712854758000002,1082,'3 3BR','-5',5000
34716,76,0.0936,1184,'4 4BR+','-5',0
34717,74,1.0187755102,605,'2 2BR','1940-1959',0
34718,45,0.2599406528,615,'2 2BR','-5',27600
34719,93,0.4781818182,918,'2 2BR','1940-1959',0
34720,55,0.29781818179999997,649,'1 1BR','1960-1979',22000
34721,21,1.2578313253,955,'3 3BR','1960-1979',1100
34722,62,0.2851914894,1362,'4 4BR+','1960-1979',94000
34723,27,0.5774395703,1741,'4 4BR+','1960-1979',26000
34724,69,14.376,1189,'2 2BR','-5',0
34725,-9,-9.0,670,'1 1BR','-5',-9
34726,-9,-9.0,1204,'3 3BR','1960-1979',-9
34727,33,0.7,883,'3 3BR','-5',24000
34728,49,0.0144,883,'3 3BR','1960-1979',25000
34729,32,0.588,886,'4 4BR+','1960-1979',10000
34730,85,0.19140969160000001,896,'2 2BR','1940-1959',30000
34731,56,0.1550931901,896,'2 2BR','1960-1979',56000
34732,37,0.2810126582,635,'1 1BR','1960-1979',0
34733,44,0.3431818182,955,'3 3BR','-5',14400
34734,54,0.5852054795,724,'3 3BR','1960-1979',14600
34735,20,0.135,599,'2 2BR','-5',20000
34736,47,0.3128571429,783,'3 3BR','1960-1979',20000
34737,79,0.1783783784,1005,'3 3BR','1940-1959',0
34738,44,0.1290461538,661,'1 1BR','-5',65000
34739,29,0.2188363636,661,'1 1BR','-5',55000
34740,24,0.355826087,661,'1 1BR','-5',23000
34741,87,0.7346590909,829,'3 3BR','1940-1959',0
34742,43,0.25122265120000004,1462,'3 3BR','1940-1959',22000
34743,44,0.14682352939999999,658,'2 2BR','1940-1959',68000
34744,34,0.10710005449999999,1082,'2 2BR','1960-1979',110140
34745,59,0.2746218487,877,'3 3BR','1960-1979',63000
34746,65,0.19621621620000002,682,'2 2BR','1940-1959',0
34747,59,0.23608695649999997,910,'4 4BR+','-5',46000
34748,82,0.58125,791,'3 3BR','1960-1979',0
34749,81,0.1364976829,882,'3 3BR','1960-1979',0
34750,27,0.3486857143,668,'2 2BR','-5',35000
34751,39,0.1867346939,1097,'3 3BR','1960-1979',39000
34752,66,0.6138255519,1302,'3 3BR','1960-1979',15000
34753,29,0.3705,839,'1 1BR','1960-1979',24000
34754,27,0.168952381,724,'3 3BR','1940-1959',63000
34755,54,0.2136716418,910,'3 3BR','1960-1979',67000
34756,34,0.1693066543,1047,'4 4BR+','1960-1979',65000
34757,25,0.1772,606,'2 2BR','1940-1959',28000
34758,37,0.0693333333,854,'3 3BR','1940-1959',0
34759,35,2.0828571429,854,'3 3BR','1940-1959',0
34760,72,0.2698181818,900,'3 3BR','1940-1959',0
34761,93,0.1145,900,'3 3BR','1940-1959',0
34762,-9,-9.0,673,'2 2BR','1960-1979',-9
34763,32,0.2657548516,831,'3 3BR','1940-1959',37377
34764,59,0.2628461538,556,'1 1BR','-5',39000
34765,-9,-9.0,673,'2 2BR','1960-1979',-9
34766,44,0.2832057416,1097,'3 3BR','1960-1979',49000
34767,-9,-9.0,541,'1 1BR','1960-1979',-9
34768,87,0.9586837294,807,'3 3BR','1960-1979',0
34769,45,0.5585454545,649,'2 2BR','1940-1959',0
34770,78,0.0890181818,915,'4 4BR+','1960-1979',5000
34771,34,0.2765070423,804,'3 3BR','1940-1959',65000
34772,65,0.21921537670000002,807,'3 3BR','1960-1979',36000
34773,48,0.84,1042,'3 3BR','1940-1959',12000
34774,84,0.0871875,857,'2 2BR','1960-1979',0
34775,51,0.0445945946,1011,'4 4BR+','1960-1979',142000
34776,-9,-9.0,1094,'3 3BR','1940-1959',-9
34777,47,0.4238039673,806,'3 3BR','1940-1959',14710
34778,48,0.0745822205,1094,'3 3BR','1960-1979',135000
34779,-9,-9.0,724,'3 3BR','1960-1979',-9
34780,52,0.1955555556,724,'3 3BR','1960-1979',80000
34781,84,0.6780952381,1275,'3 3BR','1960-1979',0
34782,-9,-9.0,511,'1 1BR','1980-1989',-9
34783,51,0.359,1284,'3 3BR','1960-1979',0
34784,33,0.0703384615,1284,'3 3BR','1940-1959',105000
34785,55,0.21,752,'1 1BR','1960-1979',0
34786,57,29.112,1126,'3 3BR','-5',500
34787,55,0.1690039841,1126,'3 3BR','-5',45000
34788,47,0.1826181818,1184,'4 4BR+','-5',110000
34789,-9,-9.0,897,'3 3BR','1960-1979',-9
34790,67,0.0495894422,897,'3 3BR','1960-1979',0
34791,50,0.0404905535,1090,'3 3BR','1960-1979',148800
34792,28,0.2035714286,760,'2 2BR','1960-1979',56000
34793,76,0.3631578947,890,'3 3BR','-5',0
34794,48,0.3209195402,604,'2 2BR','1960-1979',0
34795,30,0.2493333333,766,'3 3BR','1940-1959',45000
34796,70,0.204923822,878,'4 4BR+','1960-1979',0
34797,54,0.3301345291,517,'1 1BR','-5',43000
34798,82,3.75,1134,'1 1BR','-5',0
34799,47,0.3418285714,1164,'3 3BR','1960-1979',35000
34800,34,0.5086567164,1458,'4 4BR+','1960-1979',26000
34801,70,0.1772352762,1106,'4 4BR+','1940-1959',0
34802,61,0.3624,731,'3 3BR','-5',2000
34803,72,0.105,658,'2 2BR','1960-1979',21000
34804,51,0.2680519481,910,'3 3BR','1940-1959',38000
34805,70,0.2931147541,1247,'3 3BR','1940-1959',14000
34806,73,0.09804175849999999,1164,'3 3BR','1960-1979',0
34807,32,0.312920354,955,'3 3BR','1960-1979',32000
34808,62,0.2518287938,1090,'4 4BR+','-5',71698
34809,33,0.0661371429,921,'4 4BR+','1960-1979',225000
