id,last,first,player_debut,mgr_debut,coach_debut,ump_debut
tilsc001,"Tilson","Charlie",08/02/2016,,,
timbg101,"Timberlake","Gary",06/18/1969,,,
timbu901,"Timblin",,,,,10/03/1884
timlm001,"Timlin","Mike",04/08/1991,,,
timmt101,"Timmermann","Tom",06/18/1969,,,
timmo001,"Timmons","Ozzie",04/26/1995,,,
timmt901,"Timmons","Tim",,,,09/03/1999
timpc001,"Timpner","Clay",04/08/2008,,,
tincb101,"Tincup","Ben",05/22/1914,,04/16/1940,
tindu901,"Tindill","Charles",,,,08/02/1890
tingr001,"Tingley","Ron",09/25/1982,,,
tinkj101,"Tinker","Joe",04/17/1902,4/12/1913,,
tinnt101,"Tinney","Thomas",04/28/1884,,,
tinnu901,"Tinney",,,,,08/01/1882
tinnb101,"Tinning","Bud",04/20/1932,,,
tinsl001,"Tinsley","Lee",04/06/1993,,04/03/2006,
tippj101,"Tipper","Jim",04/26/1872,,,
tippd101,"Tipple","Dan",09/18/1915,,,
tipte101,"Tipton","Eric",06/09/1939,,,
tiptj101,"Tipton","Joe",05/02/1948,,,
tisct101,"Tischinski","Tom",04/11/1969,,,
tisij101,"Tising","Jack",04/24/1936,,,
titcc101,"Titcomb","Ledell",05/05/1886,,,
tituj101,"Titus","John",06/08/1903,,,
tobid001,"Tobik","Dave",08/26/1978,,,
tobib101,"Tobin","Bill",07/21/1880,,,
tobij101,"Tobin","Jack",04/16/1914,,04/18/1944,
tobij102,"Tobin","Jackie",04/20/1945,,,
tobij103,"Tobin","Jim",04/30/1937,,,
tobim001,"Tobin","Mason",04/02/2011,,,
tobip101,"Tobin","Pat",08/21/1941,,,
tobit101,"Tobin","Tip",09/22/1932,,,
tocaj001,"Toca","Jorge",09/12/1999,,,
todda101,"Todd","Al",04/25/1932,,,
toddf101,"Todd","Frank",07/14/1898,,,
toddj101,"Todd","Jackson",05/05/1977,,,
toddj001,"Todd","Jess",06/05/2009,,,
toddj102,"Todd","Jim",04/29/1974,,,
todtp101,"Todt","Phil",04/25/1924,,,
toenh101,"Toenes","Hal",09/17/1947,,,
tolab101,"Tolan","Bobby",09/03/1965,,04/10/1980,
tolak001,"Tolar","Kevin",09/11/2000,,,
tolbm001,"Tolbert","Matt",04/01/2008,,,
tolej001,"Tolentino","Jose",07/28/1991,,,
tolea001,"Toles","Andrew",07/08/2016,,,
tolif001,"Toliver","Freddie",09/15/1984,,,
tollb001,"Tollberg","Brian",06/20/2000,,,
tolls002,"Tolleson","Shawn",06/07/2012,,,
tolls001,"Tolleson","Steven",04/28/2010,,,
tollw001,"Tolleson","Wayne",09/01/1981,,,
tolla001,"Tolliver","Ashur",05/26/2016,,,
tolmt001,"Tolman","Tim",09/09/1981,,04/02/2007,
tolsc101,"Tolson","Chick",07/03/1925,,,
tomad101,"Tomanek","Dick",09/25/1953,,,
tomay001,"Tomas","Yasmany",04/15/2015,,,
tomaa101,"Tomasic","Andy",04/28/1949,,,
tomba001,"Tomberlin","Andy",08/12/1993,,,
tomeg101,"Tomer","George",09/17/1913,,,
tomkb001,"Tomko","Brett",05/27/1997,,,
tomld001,"Tomlin","Dave",09/02/1972,,,
tomlj001,"Tomlin","Josh",07/27/2010,,,
tomlr001,"Tomlin","Randy",08/06/1990,,,
tomlk001,"Tomlinson","Kelby",08/03/2015,,,
tomnp101,"Tomney","Phil",09/07/1888,,,
tompc101,"Tompkins","Chuck",06/25/1912,,,
tompr101,"Tompkins","Ron",09/09/1965,,,
tomst101,"Toms","Tommy",05/04/1975,,,
tonef101,"Toney","Fred",04/15/1911,,,
tonim001,"Tonis","Mike",06/20/2004,,,
tonkd101,"Tonkin","Doc",08/19/1907,,,
tonkm001,"Tonkin","Michael",07/11/2013,,,
tonnt101,"Tonneman","Tony",09/19/1911,,,
tools101,"Toole","Steve",04/20/1886,,,07/17/1888
toolb101,"Tooley","Bert",04/12/1911,,,
topos101,"Toporcer","Specs",04/13/1921,,,
toppr101,"Toppin","Rupe",07/28/1962,,,
torbj101,"Torborg","Jeff",05/10/1964,6/19/1977,04/08/1975,
torct001,"Torcato","Tony",07/26/2002,,,
torct801,"Torchia","Tony",,,04/08/1985,
torew001,"Toregas","Wyatt",08/01/2009,,,
torge101,"Torgeson","Earl",04/15/1947,,09/02/1961,
torkr101,"Torkelson","Red",08/29/1917,,,
torpr101,"Torphy","Red",09/25/1920,,,
torrf102,"Torre","Frank",04/20/1956,,,
torrj101,"Torre","Joe",09/25/1960,5/31/1977,,
torrp101,"Torrealba","Pablo",04/09/1975,,,
torrs002,"Torrealba","Steve",10/06/2001,,,
torry001,"Torrealba","Yorvit",09/05/2001,,,
torrl001,"Torrens","Luis",04/03/2017,,,
torra002,"Torres","Alex",07/18/2011,,,
torra001,"Torres","Andres",04/07/2002,,,
torra101,"Torres","Angel",09/12/1977,,,
torrc001,"Torres","Carlos",07/22/2009,,,
torrc901,"Torres","Carlos",,,,07/17/2015
torrd001,"Torres","Dilson",04/29/1995,,,
torre001,"Torres","Eider",04/26/2008,,,
torrf101,"Torres","Felix",04/10/1962,,,
torrg101,"Torres","Gil",04/25/1940,,,
torrh101,"Torres","Hector",04/10/1968,,04/09/1990,
torrj001,"Torres","Jose",09/22/2016,,,
torrr002,"Torres","Ramon",06/07/2017,,,
torrr102,"Torres","Ricardo",05/18/1920,,,
torrr101,"Torres","Rusty",09/20/1971,,,
torrs001,"Torres","Salomon",08/29/1993,,,
torrr001,"Torreyes","Ronald",09/13/2015,,,
torrm001,"Torrez","Mike",09/10/1967,,,
torvk001,"Torve","Kelvin",06/25/1988,,,
toscc801,"Tosca","Carlos",,6/3/2002,03/31/1998,
tosor001,"Tosoni","Rene",04/28/2011,,,
tostl101,"Tost","Lou",04/20/1942,,,
tothp101,"Toth","Paul",04/22/1962,,,
toucc101,"Touchstone","Clay",09/04/1928,,,
tovac101,"Tovar","Cesar",04/12/1965,,,
tovaw001,"Tovar","Wilfredo",09/22/2013,,,
towej001,"Towers","Josh",05/02/2001,,,
towlj001,"Towles","J.R.",09/05/2007,,,
townb101,"Towne","Babe",08/01/1906,,,
towng101,"Townsend","George",06/25/1887,,,09/04/1890
townh101,"Townsend","Happy",04/19/1901,,,
towni101,"Townsend","Ira",08/25/1920,,,
townl101,"Townsend","Leo",09/08/1920,,,
toy-j101,"Toy","Jim",04/20/1887,,,
tozeb101,"Tozer","Bill",04/16/1908,,,
trabb001,"Traber","Billy",04/04/2003,,,
trabj001,"Traber","Jim",09/21/1984,,,
tracd101,"Tracewski","Dick",04/12/1962,6/12/1979,04/15/1972,
tracs002,"Tracey","Sean",06/08/2006,,,
tracs001,"Trachsel","Steve",09/19/1993,,,
traca001,"Tracy","Andy",04/25/2000,,,
tracc001,"Tracy","Chad",04/21/2004,,,
tracj101,"Tracy","Jim",07/20/1980,4/2/2001,04/26/1995,
tracm001,"Tracy","Matt",04/11/2015,,,
trafb101,"Traffley","Bill",07/27/1878,,,09/24/1884
trafj101,"Traffley","John",06/15/1889,,,
tragw101,"Tragesser","Walt",07/30/1913,,,
tramr101,"Tramback","Red",09/15/1940,,,
trama001,"Trammell","Alan",09/09/1977,3/31/2003,04/05/1999,
tramb001,"Trammell","Bubba",04/01/1997,,,
trauf101,"Trautman","Fred",04/27/1915,,,
trauj001,"Trautwein","John",04/07/1988,,,
trava101,"Travers","Allan",05/18/1912,,,
travb101,"Travers","Bill",05/19/1974,,,
travc101,"Travis","Cecil",05/16/1933,,,
travd001,"Travis","Devon",04/06/2015,,,
travs001,"Travis","Sam",05/24/2017,,,
travv901,"Travis","Vic",,,,04/26/1995
traxb001,"Traxler","Brian",04/24/1990,,,
trayj101,"Tray","Jim",09/06/1884,,,
trayp101,"Traynor","Pie",09/15/1920,6/19/1934,,
treaf101,"Treacey","Fred",05/16/1871,,,09/04/1871
treap101,"Treacey","Pete",08/05/1876,,,
trear102,"Treadaway","Ray",09/17/1930,,,
treag101,"Treadway","George",04/27/1893,,,
treaj001,"Treadway","Jeff",09/04/1987,,,
trear101,"Treadway","Red",07/24/1944,,,
tread801,"Treanor","Dean",,,04/02/2017,
tream001,"Treanor","Matt",06/02/2004,,,
trebt801,"Trebelhorn","Tom",,9/26/1986,04/03/1984,
trecf101,"Trechock","Frank",09/19/1937,,,
treib001,"Treinen","Blake",04/12/2014,,,
treil901,"Treitel","Les",,,,08/25/1978
trekh101,"Trekell","Harry",08/16/1913,,,
tremn101,"Tremark","Nick",08/09/1934,,,
tremd901,"Tremblay","Dick",,,,07/07/1970
tremd801,"Trembley","Dave",,6/19/2007,04/02/2007,
tremb101,"Tremel","Bill",06/12/1954,,,
tremc001,"Tremie","Chris",07/01/1995,,,
tremo101,"Tremper","Overton",06/16/1927,,,
treng101,"Trenwith","George",04/21/1875,,,
tresm101,"Tresh","Mike",09/04/1938,,,
trest101,"Tresh","Tom",09/03/1961,,,
treur801,"Treuel","Ralph",,,04/26/1995,
treva001,"Trevino","Alex",09/11/1978,,,
trevb101,"Trevino","Bobby",05/22/1968,,,
triag101,"Triandos","Gus",08/03/1953,,,
tricb101,"Trice","Bob",09/13/1953,,,
triga001,"Triggs","Andrew",04/25/2016,,,
trilm001,"Trillo","Manny",06/28/1973,,,
trimj101,"Trimble","Joe",04/29/1955,,,
trink101,"Trinkle","Ken",04/25/1943,,,
tripc101,"Triplett","Coaker",04/19/1938,,,
triuc001,"Triunfel","Carlos",09/07/2012,,,
trlir001,"Trlicek","Ricky",04/08/1992,,,
troer101,"Troedson","Rich",04/09/1973,,,
tromm001,"Trombley","Mike",08/19/1992,,,
tronr001,"Troncoso","Ramon",04/01/2008,,,
tropn001,"Tropeano","Nick",09/10/2014,,,
trosh101,"Trosky","Hal",09/11/1933,,,
trosh102,"Trosky","Hal",09/25/1958,,,
trosm101,"Trost","Mike",08/21/1890,,,
trots101,"Trott","Sam",05/29/1880,04/08/1891,,
trotb101,"Trotter","Bill",04/23/1937,,,
trouq101,"Trouppe","Quincy",04/30/1952,,,
troud101,"Trout","Dizzy",04/25/1939,,,
troum001,"Trout","Mike",07/08/2011,,,
trous001,"Trout","Steve",07/01/1978,,,
trowb101,"Trowbridge","Bob",04/22/1956,,,
troyb101,"Troy","Bun",09/15/1912,,,
troyd101,"Troy","Dasher",08/23/1881,,,
truaf101,"Truax","Fred",08/18/1890,,,
trubc001,"Truby","Chris",06/16/2000,,,
trubh101,"Truby","Harry",08/21/1895,,,04/14/1909
trucv101,"Trucks","Virgil",09/27/1941,,04/08/1963,
truef101,"Truesdale","Frank",04/27/1910,,,
trujj001,"Trujillo","J.J.",06/11/2002,,,
trujm001,"Trujillo","Mike",04/14/1985,,,
trumm001,"Trumbo","Mark",09/11/2010,,,
trume101,"Trumbull","Ed",05/10/1884,,,
tsamg001,"Tsamis","George",04/26/1993,,,
tsaoc001,"Tsao","Chin-hui",07/25/2003,,,
tscht901,"Tschida","Tim",,,,07/24/1985
tsenj001,"Tseng","Jen-Ho",09/14/2017,,,
tsitj101,"Tsitouris","John",06/13/1957,,,
tubbg001,"Tubbs","Greg",08/01/1993,,,
tuckg801,"Tuck","Gary",,,04/12/1990,
tucke001,"Tucker","Eddie",06/14/1992,,,
tuckm001,"Tucker","Michael",04/26/1995,,,
tucko101,"Tucker","Ollie",04/17/1927,,,
tuckp001,"Tucker","Preston",05/07/2015,,,
tuckr001,"Tucker","Ryan",06/08/2008,,,
tuckt001,"Tucker","T.J.",06/03/2000,,,
tuckt102,"Tucker","Thurman",04/14/1942,,,
tuckt103,"Tucker","Tommy",04/16/1887,,,
tuckt101,"Tuckey","Tom",08/11/1908,,,
tudoj001,"Tudor","John",08/16/1979,,,
tuero101,"Tuero","Oscar",05/30/1918,,,
tuftb101,"Tufts","Bob",08/10/1981,,,
tuiam001,"Tuiasosopo","Matt",09/05/2008,,,
tuivs001,"Tuivailala","Sam",09/09/2014,,,
tulot001,"Tulowitzki","Troy",08/30/2006,,,
tumpj901,"Tumpane","John",,,,08/02/2010
tunnw901,"Tunison","William",,,,07/20/1885
tunnl001,"Tunnell","Lee",09/04/1982,,04/03/2006,
tupmm001,"Tupman","Matt",05/18/2008,,,
turab001,"Turang","Brian",08/13/1993,,,
turbg101,"Turbeville","George",07/20/1935,,,
turbj101,"Turbidy","Jerry",07/27/1884,,,
turce101,"Turchin","Eddie",05/09/1943,,,
turgp101,"Turgeon","Pete",09/20/1923,,,
turkl101,"Turk","Lucas",06/07/1922,,,
turlb101,"Turley","Bob",09/29/1951,,04/16/1964,
turln001,"Turley","Nik",06/11/2017,,,
turnd001,"Turnbow","Derrick",04/17/2000,,,
turnc001,"Turner","Chris",08/27/1993,,,
turne101,"Turner","Earl",09/25/1948,,,
turnj002,"Turner","Jacob",07/30/2011,,,
turnj101,"Turner","Jerry",09/02/1974,,,
turnj102,"Turner","Jim",04/30/1937,,04/19/1949,
turnj001,"Turner","Justin",09/08/2009,,,
turnk101,"Turner","Ken",06/11/1967,,,
turnl901,"Turner","Leo",,,,08/25/1978
turnm001,"Turner","Matt",04/23/1993,,,
turns001,"Turner","Shane",08/19/1988,,,
turns002,"Turner","Stuart",04/06/2017,,,
turnt104,"Turner","Ted",04/20/1920,,,
turnt801,"Turner","Ted",,5/11/1977,,
turnt105,"Turner","Terry",08/25/1901,,,
turnt103,"Turner","Tink",09/24/1915,,04/15/1924,
turnt102,"Turner","Tom",04/25/1940,,,
turnt001,"Turner","Trea",08/21/2015,,,
turnt101,"Turner","Tuck",08/18/1893,,,
tuthb901,"Tuthill","Ben",,,,07/03/1895
tuttb101,"Tuttle","Bill",09/10/1952,,,
tutwe101,"Tutwiler","Elmer",08/20/1928,,,
tutwg101,"Tutwiler","Guy",08/29/1911,,,
twina101,"Twineham","Art",09/11/1893,,,
twint101,"Twining","Twink",07/09/1916,,,
twitl101,"Twitchell","Larry",04/30/1886,,,07/15/1894
twitw101,"Twitchell","Wayne",09/07/1970,,,
twitj101,"Twitty","Jeff",07/05/1980,,,
twomb101,"Twombly","Babe",04/14/1920,,,
twomc101,"Twombly","Cy",06/25/1921,,,
twomg101,"Twombly","George",07/09/1914,,,
tyacj101,"Tyack","Jim",04/20/1943,,,
tylec901,"Tyler","Columbus",,,,09/02/1871
tylef101,"Tyler","Fred",10/03/1914,,,
tylej101,"Tyler","Johnnie",09/16/1934,,,
tylel101,"Tyler","Lefty",09/20/1910,,,
tynej001,"Tyner","Jason",06/05/2000,,,
tyngj101,"Tyng","Jim",09/23/1879,,,
tyree101,"Tyree","Earl",10/05/1914,,,
tyrid101,"Tyriver","Dave",08/21/1962,,,
tyroj101,"Tyrone","Jim",08/27/1972,,,
tyrow101,"Tyrone","Wayne",07/15/1976,,,
tysom101,"Tyson","Mike",09/05/1972,,,
tysot101,"Tyson","Turkey",04/23/1944,,,
tysot102,"Tyson","Ty",04/13/1926,,,
uchrj101,"Uchrinscko","Jimmy",07/20/1926,,,
ueckb101,"Uecker","Bob",04/13/1962,,,
uehak001,"Uehara","Koji",04/08/2009,,,
uggld001,"Uggla","Dan",04/03/2006,,,
uguel001,"Ugueto","Luis",04/03/2002,,,
uhalf101,"Uhalt","Frenchy",04/17/1934,,,
uhl-b101,"Uhl","Bob",05/08/1938,,,
uhlat101,"Uhlaender","Ted",09/04/1965,,04/03/2000,
uhleg101,"Uhle","George",04/30/1919,,04/14/1936,
uhlej901,"Uhlenhopp","Jake",,,,05/20/2009
uhlem101,"Uhler","Maury",04/14/1914,,,
uhlic101,"Uhlir","Charlie",08/03/1934,,,
ujduj001,"Ujdur","Jerry",08/17/1980,,,
ulism101,"Ulicny","Mike",05/05/1945,,,
ullgs101,"Ullger","Scott",04/17/1983,,04/26/1995,
ullrs101,"Ullrich","Sandy",05/03/1944,,,
ulrid101,"Ulrich","Dutch",04/18/1925,,,
ulrig101,"Ulrich","George",05/01/1892,,,
ulrig901,"Ulrich","George",,,,04/27/1995
umbaa101,"Umbach","Arnold",10/03/1964,,,
umbaj101,"Umbarger","Jim",04/08/1975,,,
umbrj101,"Umbricht","Jim",09/26/1959,,,
umonf901,"Umont","Frank",,,,04/13/1954
umpht101,"Umphlett","Tom",04/16/1953,,,
undew101,"Underhill","Vern",09/08/1927,,,
undef101,"Underwood","Fred",07/18/1894,,,
undep101,"Underwood","Pat",05/31/1979,,,
undet001,"Underwood","Tom",08/19/1974,,,
unglb101,"Unglaub","Bob",04/15/1904,5/1/1907,,
unrot001,"Unroe","Tim",05/30/1995,,,
unsea101,"Unser","Al",09/14/1942,,,
unsed101,"Unser","Del",04/10/1968,,04/09/1985,
upchw101,"Upchurch","Woody",09/14/1935,,,
uphab101,"Upham","Bill",04/10/1915,,,
uphaj101,"Upham","John",04/16/1967,,,
upp-j101,"Upp","Jerry",09/02/1909,,,
uprid101,"Upright","Dixie",04/18/1953,,,
upshc101,"Upshaw","Cecil",10/01/1966,,,
upshw001,"Upshaw","Willie",04/09/1978,,04/05/1993,
uptob101,"Upton","Bill",04/13/1954,,,
uptoj001,"Upton","Justin",08/02/2007,,,
uptob001,"Upton","Melvin",08/02/2004,,,
uptot101,"Upton","Tom",04/19/1950,,,
urbaj101,"Urban","Jack",06/13/1957,,,
urbal101,"Urban","Luke",07/19/1927,,,
urbat001,"Urbani","Tom",04/21/1993,,,
urbab101,"Urbanski","Billy",07/04/1931,,,
urbiu001,"Urbina","Ugueth",05/09/1995,,,
urchw901,"Urchak","Woody",,,,08/25/1978
urdal001,"Urdaneta","Lino",09/09/2004,,,
urelm901,"Urell","Emmett",,,,07/04/1873
uremj901,"Uremovich","Jim",,,,04/08/1991
urenj001,"Urena","Jose",04/14/2015,,,
urenr001,"Urena","Richard",09/01/2017,,,
uriaj001,"Urias","Julio",05/27/2016,,,
uribj001,"Uribe","Jose",09/13/1984,,,
uribj002,"Uribe","Juan",04/08/2001,,,
urlad901,"Urlage","Dick",,,,05/01/1979
urrej101,"Urrea","John",04/10/1977,,,
urruh001,"Urrutia","Henry",07/20/2013,,,
urshg001,"Urshela","Giovanny",06/09/2015,,,
ury-l101,"Ury","Lon",09/09/1903,,,
usheb101,"Usher","Bob",04/16/1946,,,
ussad101,"Ussat","Dutch",09/13/1925,,,
utlec001,"Utley","Chase",04/04/2003,,,
vacht101,"Vache","Tex",04/16/1925,,,
vadeg101,"Vadeboncoeur","Gene",07/11/1884,,,
vahrh101,"Vahrenhorst","Harry",09/21/1904,,,
vailb101,"Vail","Bob",08/27/1908,,,
vailm001,"Vail","Mike",08/18/1975,,,
valac001,"Valaika","Chris",08/24/2010,,,
valap001,"Valaika","Pat",09/06/2016,,,
valbl001,"Valbuena","Luis",09/02/2008,,,
valdc002,"Valderrama","Carlos",06/21/2003,,,
valdm001,"Valdes","Marc",08/28/1995,,,
valdp001,"Valdes","Pedro",05/15/1996,,,
valdr002,"Valdes","Raul",04/11/2010,,,
valdr101,"Valdes","Rene",04/21/1957,,,
valdr102,"Valdes","Roy",05/03/1944,,,
valdj002,"Valdespin","Jordany",04/23/2012,,,
valds101,"Valdespino","Sandy",04/12/1965,,,
valdc001,"Valdez","Carlos",07/18/1995,,,
valdc003,"Valdez","Cesar",05/03/2010,,,
valde001,"Valdez","Efrain",08/13/1990,,,
valdi001,"Valdez","Ismael",06/15/1994,,,
valdj001,"Valdez","Jose",04/17/2011,,,
valdj003,"Valdez","Jose",07/31/2015,,,
valdj101,"Valdez","Julio",09/02/1980,,,
valdl001,"Valdez","Luis",07/12/2009,,,
valdm002,"Valdez","Mario",06/15/1997,,,
valdm003,"Valdez","Merkin",08/01/2004,,,
valdr001,"Valdez","Rafael",04/18/1990,,,
valds001,"Valdez","Sergio",09/10/1986,,,
valdw001,"Valdez","Wilson",09/07/2004,,,
valdj102,"Valdivielso","Jose",06/21/1955,,,
valed001,"Valencia","Danny",06/03/2010,,,
valee002,"Valent","Eric",06/08/2001,,,
valej004,"Valentin","Javier",09/13/1997,,,
valej002,"Valentin","John",07/27/1992,,04/01/2013,
valej003,"Valentin","Jose",09/17/1992,,03/30/2014,
valeb901,"Valentine","Bill",,,,04/09/1963
valeb103,"Valentine","Bob",05/20/1876,,,
valeb102,"Valentine","Bobby",09/02/1969,5/17/1985,04/05/1983,
valec101,"Valentine","Corky",04/17/1954,,,
valee001,"Valentine","Ellis",09/03/1975,,,
valef101,"Valentine","Fred",09/07/1959,,,
valej005,"Valentine","Joe",08/24/2003,,,
valej101,"Valentine","John",05/03/1883,,,05/01/1884
valev101,"Valentinetti","Vito",06/20/1954,,,
valeb101,"Valenzuela","Benny",04/27/1958,,,
valef001,"Valenzuela","Fernando",09/15/1980,,,
valeb001,"Valera","Breyvic",09/05/2017,,,
valej001,"Valera","Julio",09/01/1990,,,
valey001,"Valera","Yohanny",09/13/2000,,,
valld001,"Valle","Dave",09/07/1984,,,
vallh101,"Valle","Hector",06/06/1965,,,
valoe101,"Valo","Elmer",09/22/1940,,04/09/1963,
valvj001,"Valverde","Jose",06/01/2003,,,
vanac101,"Van Alstyne","Clay",08/20/1927,,,
vanar101,"Van Atta","Russ",04/25/1933,,,
vanbj001,"Van Benschoten","John",08/18/2004,,,
vanbo101,"Van Brabant","Ozzie",04/13/1954,,,
vanbd101,"Van Buren","Deacon",04/21/1904,,,
vanbj002,"Van Buren","Jermaine",08/31/2005,,,
burki901,"Van Burkalow","Ike",,,,06/26/1888
vanbt001,"Van Burkleo","Ty",07/28/1993,,04/02/2007,
vanca101,"Van Camp","Al",09/11/1928,,,
vance901,"Van Court","Eugene",,,,05/01/1884
vancc101,"Van Cuyk","Chris",07/16/1950,,,
vancj101,"Van Cuyk","Johnny",09/18/1947,,,
vandb901,"Van Delft","Benjamin",,,,09/04/1875
vandr001,"van den Hurk","Rick",04/10/2007,,,
vandf101,"Van Dusen","Fred",09/11/1955,,,
vandb102,"Van Dyke","Ben",05/11/1909,,,
vandb101,"Van Dyke","Bill",04/17/1890,,,
vanej001,"Van Every","Jonathan",05/14/2008,,,
vangd001,"Van Gorder","Dave",06/15/1982,,,
vangr901,"Van Graflan","Roy",,,,04/20/1927
vanhg101,"Van Haltren","George",06/27/1887,04/12/1892,,
vanha001,"Van Hekken","Andy",09/03/2002,,,
vannj101,"Van Noy","Jay",06/18/1951,,,
vanoj801,"Van Ornum","John",,,04/10/1980,
vanpt001,"Van Poppel","Todd",09/11/1991,,,
vanrm101,"Van Robays","Maurice",09/07/1939,,,
vansc901,"Van Sickle","Charles",,,,05/31/1914
vansa001,"Van Slyke","Andy",06/17/1983,,04/03/2006,
vanss001,"Van Slyke","Scott",05/09/2012,,,
vanzi101,"Van Zandt","Ike",08/05/1901,,,
vanzd101,"Van Zant","Dick",10/04/1888,,,
vancc001,"Vance","Cory",09/21/2002,,,
vancd101,"Vance","Dazzy",04/16/1915,,,
vancj102,"Vance","Joe",04/18/1935,,,
vancs101,"Vance","Sandy",04/26/1970,,,
vandc101,"Vandagrift","Carl",05/19/1914,,,
vande001,"Vande Berg","Ed",04/07/1982,,,
vandh101,"Vandenberg","Hy",06/08/1935,,,
vandj101,"Vander Meer","Johnny",04/22/1937,,,
vandj001,"Vander Wal","John",09/06/1991,,,
vanet001,"VanEgmond","Tim",06/26/1994,,,
vange101,"Vangilder","Elam",09/18/1919,,,
vanlb001,"VanLandingham","William",05/21/1994,,,
vannj102,"Vann","John",06/11/1913,,,
vanol901,"Vanover","Larry",,,,06/25/1991
vanrb001,"VanRyn","Ben",05/09/1996,,,
vanvm901,"Vanvleet","Mike",,,,04/12/2000
varga101,"Varga","Andy",09/09/1950,,,
vargc002,"Vargas","Cesar",04/23/2016,,,
vargc001,"Vargas","Claudio",04/26/2003,,,
varge001,"Vargas","Eddie",09/08/1982,,,
vargi001,"Vargas","Ildemaro",06/29/2017,,,
vargj001,"Vargas","Jason",07/14/2005,,,
vargk001,"Vargas","Kennys",08/01/2014,,,
vargr101,"Vargas","Roberto",04/17/1955,,,
varge901,"Vargo","Ed",,,,04/12/1960
vargb101,"Vargus","Bill",06/23/1925,,,
varij001,"Varitek","Jason",09/24/1997,,,
varnb101,"Varner","Buck",09/19/1952,,,
varnd101,"Varney","Dike",07/03/1902,,,
varnp101,"Varney","Pete",08/26/1973,,,
varsg001,"Varsho","Gary",07/06/1988,10/2/2004,04/01/2002,
varva001,"Varvaro","Anthony",09/24/2010,,,
vasbc101,"Vasbinder","Cal",04/27/1902,,,
vasqa001,"Vasquez","Anthony",08/23/2011,,,
vasqe001,"Vasquez","Esmerling",04/26/2009,,,
vasqj001,"Vasquez","Jorge",08/13/2004,,,
vasqr101,"Vasquez","Rafael",04/06/1979,,,
vasqv001,"Vasquez","Virgil",05/13/2007,,,
vatcj001,"Vatcher","Jim",05/30/1990,,,
vauga101,"Vaughan","Arky",04/17/1932,,,
vaugc101,"Vaughan","Charlie",09/03/1966,,,
vaugg101,"Vaughan","Glenn",09/20/1963,,,
vaugp101,"Vaughan","Porter",06/16/1940,,,
vaugb101,"Vaughn","Bobby",06/12/1909,,,
vaugd001,"Vaughn","DeWayne",04/17/1988,,,
vaugf101,"Vaughn","Farmer",10/07/1886,,,08/16/1891
vaugf102,"Vaughn","Fred",08/20/1944,,,
vaugg001,"Vaughn","Greg",08/10/1989,,,
vaugh101,"Vaughn","Hippo",06/19/1908,,,
vaugm001,"Vaughn","Mo",06/27/1991,,,
vaugr101,"Vaughn","Roy",07/01/1934,,,
vavrj801,"Vavra","Joe",,,04/04/2006,
vazqc001,"Vazquez","Christian",07/09/2014,,,
vazqj001,"Vazquez","Javier",04/03/1998,,,
vazqr001,"Vazquez","Ramon",09/07/2001,,,
veaca101,"Veach","Al",09/22/1935,,,
veacb101,"Veach","Bobby",09/06/1912,,,
veacp101,"Veach","Peek-A-Boo",08/24/1884,,,
vealc101,"Veal","Coot",07/30/1958,,,
veald001,"Veal","Donnie",04/07/2009,,,
vealb101,"Veale","Bob",04/16/1962,,,
veddl101,"Vedder","Lou",09/18/1920,,,
vegaj101,"Vega","Jesus",09/05/1979,,,
veiga101,"Veigel","Al",09/21/1939,,,
veilb101,"Veil","Bucky",04/19/1903,,,
velaj001,"Velandia","Jorge",06/20/1997,,,
velar001,"Velarde","Randy",08/20/1987,,,
velag001,"Velasquez","Guillermo",09/14/1992,,,
velav001,"Velasquez","Vincent",06/10/2015,,,
velac101,"Velazquez","Carlos",07/20/1973,,,
velaf101,"Velazquez","Freddie",04/20/1969,,,
velag002,"Velazquez","Gil",09/25/2008,,,
velah001,"Velazquez","Hector",05/18/2017,,,
velee001,"Velez","Eugenio",09/05/2007,,,
veleo101,"Velez","Otto",09/04/1973,,,
veltp101,"Veltman","Pat",04/17/1926,,,
venam001,"Venable","Max",04/08/1979,,,
venaw001,"Venable","Will",08/29/2008,,,
venam002,"Venafro","Mike",04/24/1999,,,
vendp001,"Venditte","Pat",06/05/2015,,,
ventj001,"Venters","Jonny",04/17/2010,,,
ventm001,"Vento","Mike",09/13/2005,,,
ventr001,"Ventura","Robin",09/12/1989,4/6/2012,,
ventv101,"Ventura","Vince",05/08/1945,,,
venty001,"Ventura","Yordano",09/17/2013,,,
venzt901,"Venzon","Tony",,,,04/16/1957
verad001,"Veras","Dario",07/31/1996,,,
veraj001,"Veras","Jose",08/05/2006,,,
veraq001,"Veras","Quilvio",04/25/1995,,,
veraw001,"Veras","Wilton",07/01/1999,,,
verbe101,"Verban","Emil",04/18/1944,,,
verbj101,"Verbanic","Joe",07/20/1966,,,
verbg101,"Verble","Gene",04/17/1951,,,
verda101,"Verdel","Al",04/20/1944,,,
verdf101,"Verdi","Frank",05/10/1953,,,
verda001,"Verdugo","Alex",09/01/2017,,,
verdr001,"Verdugo","Ryan",07/17/2012,,,
veret101,"Vereker","Tommy",06/17/1915,,,
vered001,"Veres","Dave",05/10/1994,,,
verer001,"Veres","Randy",07/01/1989,,,
